order_id,order_date,customer,product,category,quantity,price,region
1396,2025-04-14,Olivia Miller,Keyboard,Accessories,1,78.24,South
1397,2025-02-11,Alice Brown,Webcam,Accessories,1,92.62,North
1398,2025-11-09,John Smith,Laptop,Electronics,1,1235.83,West
1399,2025-05-17,Benjamin Jackson,Laptop,Electronics,4,1306.24,West
1400,2025-11-24,Michael Davis,Desk,Furniture,5,412.33,East
1401,2026-01-13,Michael Davis,Chair,Furniture,4,253.11,South
1402,2026-11-21,David Jones,Mouse,Accessories,2,22.64,North
1403,2025-04-27,John Smith,Webcam,Accessories,3,90.62,West
1404,2026-06-01,William Thomas,Mouse,Accessories,1,24.2,West
1405,2025-10-19,David Jones,Laptop,Electronics,4,1152.08,West
1406,2025-09-20,David Jones,Laptop,Electronics,5,1174.62,North
1407,2025-02-11,Bob Lee,Webcam,Accessories,1,85.46,West
1408,2026-07-15,James Anderson,Monitor,Electronics,4,286.55,North
1409,2025-07-17,Alice Brown,Chair,Furniture,2,256.87,West
1410,2026-07-12,Benjamin Jackson,Webcam,Accessories,3,85.17,West
1411,2025-02-04,David Jones,Mouse,Accessories,4,24.4,South
1412,2026-06-18,Sarah Kim,Chair,Furniture,4,227.06,West
1413,2026-06-30,Benjamin Jackson,Headphones,Accessories,5,123.82,West
1414,2026-06-27,David Jones,Webcam,Accessories,1,83.45,South
1415,2025-06-20,James Anderson,Keyboard,Accessories,5,83.84,West
1416,2026-03-31,Alice Brown,Printer,Electronics,2,212.97,East
1417,2026-02-10,Emily Taylor,Headphones,Accessories,1,120.9,West
1418,2025-03-09,Sarah Kim,Chair,Furniture,5,238.18,South
1419,2026-10-29,Emily Taylor,Desk,Furniture,1,472.64,East
1420,2026-12-06,Ava Moore,Laptop,Electronics,1,1235.68,South
1421,2025-04-03,Daniel Garcia,Desk,Furniture,1,489.39,South
1422,2026-06-01,Emma Wilson,Monitor,Electronics,4,312.99,South
1423,2025-12-07,Daniel Garcia,Monitor,Electronics,5,316.1,East
1424,2026-11-02,Bob Lee,Chair,Furniture,4,240.52,South
1425,2025-04-15,Alice Brown,Tablet,Electronics,4,609.24,North
1426,2026-10-20,Daniel Garcia,Chair,Furniture,2,274.08,East
1427,2026-12-23,Benjamin Jackson,Chair,Furniture,5,239.5,South
1428,2026-07-03,John Smith,Desk,Furniture,3,458.47,South
1429,2025-12-06,Sarah Kim,Mouse,Accessories,3,26.43,South
1430,2026-04-09,Emily Taylor,Tablet,Electronics,1,561.07,West
1431,2026-06-23,John Smith,Desk,Furniture,4,440.5,East
1432,2025-03-08,Ava Moore,Webcam,Accessories,2,94.28,East
1433,2026-12-26,James Anderson,Desk,Furniture,4,484.79,North
1434,2025-09-02,Sophia Martinez,Webcam,Accessories,1,94.24,East
1435,2025-02-20,John Smith,Laptop,Electronics,2,1185.3,South
1436,2026-07-14,David Jones,Mouse,Accessories,3,26.4,East
1437,2025-12-05,John Smith,Monitor,Electronics,2,274.4,South
1438,2026-07-11,Ava Moore,Monitor,Electronics,4,311.84,North
1439,2025-11-29,Bob Lee,Laptop,Electronics,3,1120.43,South
1440,2025-12-09,James Anderson,Laptop,Electronics,3,1165.34,East
1441,2026-06-20,William Thomas,Mouse,Accessories,3,23.9,North
1442,2025-05-31,James Anderson,Webcam,Accessories,3,95.48,North
1443,2026-06-01,David Jones,Tablet,Electronics,3,587.33,North
1444,2026-07-02,Emily Taylor,Webcam,Accessories,2,85.51,East
1445,2026-05-07,William Thomas,Desk,Furniture,1,408.24,South
1446,2025-01-09,Ava Moore,Laptop,Electronics,5,1141.83,North
1447,2025-05-21,John Smith,Desk,Furniture,2,469.95,South
1448,2026-05-01,Sarah Kim,Printer,Electronics,5,227.8,East
1449,2026-11-10,Bob Lee,Tablet,Electronics,3,613.19,West
1450,2025-03-19,Bob Lee,Desk,Furniture,3,441.64,North
1451,2025-08-22,Alice Brown,Chair,Furniture,3,244.45,East
1452,2026-03-05,Sophia Martinez,Printer,Electronics,4,230.31,West
1453,2026-01-09,Michael Davis,Monitor,Electronics,3,301.76,West
1454,2025-05-07,Sarah Kim,Mouse,Accessories,2,24.49,South
1455,2026-11-01,Alice Brown,Mouse,Accessories,3,26.63,South
1456,2025-04-04,David Jones,Chair,Furniture,3,260.81,East
1457,2026-07-26,Emily Taylor,Keyboard,Accessories,5,80.72,South
1458,2026-05-11,Emily Taylor,Tablet,Electronics,5,603.13,North
1459,2025-04-18,Benjamin Jackson,Tablet,Electronics,1,563.86,East
1460,2026-09-10,Alice Brown,Mouse,Accessories,4,24.71,South
1461,2025-02-02,Sophia Martinez,Webcam,Accessories,1,82.69,North
1462,2025-05-17,Sophia Martinez,Printer,Electronics,3,222.14,South
1463,2025-04-23,Ava Moore,Tablet,Electronics,3,574.02,West
1464,2025-05-24,John Smith,Monitor,Electronics,3,326.42,East
1465,2026-11-21,James Anderson,Printer,Electronics,4,226.48,South
1466,2025-05-24,Daniel Garcia,Chair,Furniture,1,252.92,East
1467,2025-09-09,Emma Wilson,Mouse,Accessories,2,23.53,East
1468,2025-04-23,Olivia Miller,Webcam,Accessories,4,91.89,East
1469,2025-02-17,Sophia Martinez,Desk,Furniture,3,475.35,West
1470,2025-07-24,Emily Taylor,Laptop,Electronics,4,1119.78,North
1471,2026-11-21,William Thomas,Webcam,Accessories,1,97.23,South
1472,2025-06-29,Sophia Martinez,Webcam,Accessories,2,91.28,East
1473,2025-04-05,Sophia Martinez,Keyboard,Accessories,4,80.56,East
1474,2025-11-08,Emma Wilson,Mouse,Accessories,1,26.94,East
1475,2025-09-15,Michael Davis,Printer,Electronics,1,239.36,East
1476,2026-10-06,Sophia Martinez,Monitor,Electronics,3,310.85,North
1477,2025-03-29,Daniel Garcia,Monitor,Electronics,4,305.1,West
1478,2026-11-25,Ava Moore,Laptop,Electronics,1,1170.76,East
1479,2025-07-14,Olivia Miller,Tablet,Electronics,3,634.38,North
1480,2026-04-07,Emily Taylor,Webcam,Accessories,3,84.26,South
1481,2025-05-21,David Jones,Desk,Furniture,4,462.89,East
1482,2025-09-13,David Jones,Webcam,Accessories,2,92.99,West
1483,2026-03-30,Sarah Kim,Laptop,Electronics,3,1164.22,North
1484,2026-05-09,Daniel Garcia,Tablet,Electronics,3,656.38,South
1485,2026-01-21,James Anderson,Tablet,Electronics,5,589.56,East
1486,2025-03-01,Olivia Miller,Keyboard,Accessories,4,87.94,South
1487,2025-11-12,Bob Lee,Desk,Furniture,2,484.92,South
1488,2025-02-13,James Anderson,Desk,Furniture,3,421.65,East
1489,2026-10-27,William Thomas,Tablet,Electronics,2,630.69,North
1490,2026-02-17,Daniel Garcia,Tablet,Electronics,3,597.6,East
1491,2025-09-09,James Anderson,Tablet,Electronics,2,584.56,South
1492,2025-01-20,Benjamin Jackson,Printer,Electronics,5,237.29,East
1493,2026-02-28,Michael Davis,Mouse,Accessories,5,26.88,West
1494,2025-12-21,Olivia Miller,Mouse,Accessories,2,26.11,South
1495,2026-04-24,Michael Davis,Laptop,Electronics,2,1158.36,East
1496,2025-10-14,Michael Davis,Chair,Furniture,1,232.88,West
1497,2025-01-26,Daniel Garcia,Printer,Electronics,4,232.93,North
1498,2025-01-23,Olivia Miller,Chair,Furniture,1,237.85,South
1499,2026-03-12,Sophia Martinez,Tablet,Electronics,3,567.21,East
1500,2025-01-25,Bob Lee,Tablet,Electronics,2,638.35,South
1501,2025-08-12,Daniel Garcia,Keyboard,Accessories,2,75.54,West
1502,2025-10-17,Emily Taylor,Printer,Electronics,4,214.7,West
1503,2026-05-08,Bob Lee,Headphones,Accessories,2,114.82,West
1504,2026-12-21,Bob Lee,Tablet,Electronics,4,658.71,West
1505,2025-06-18,Michael Davis,Mouse,Accessories,3,23.58,West
1506,2026-12-06,Emma Wilson,Keyboard,Accessories,3,80.47,West
1507,2026-02-10,Bob Lee,Printer,Electronics,1,199.62,North
1508,2026-08-20,Michael Davis,Chair,Furniture,4,268.7,West
1509,2026-02-04,Olivia Miller,Keyboard,Accessories,3,79.41,West
1510,2025-01-02,Michael Davis,Tablet,Electronics,3,557.98,West
1511,2025-09-10,Benjamin Jackson,Mouse,Accessories,5,23.82,East
1512,2026-10-09,Sarah Kim,Tablet,Electronics,2,545.96,South
1513,2026-03-01,Emma Wilson,Monitor,Electronics,1,270.54,North
1514,2025-04-20,Alice Brown,Desk,Furniture,2,437.7,West
1515,2025-08-16,James Anderson,Headphones,Accessories,1,120.38,South
1516,2025-03-17,John Smith,Mouse,Accessories,1,25.77,North
1517,2026-07-12,Emily Taylor,Headphones,Accessories,5,116.09,North
1518,2025-01-22,Alice Brown,Laptop,Electronics,3,1286.98,West
1519,2026-05-15,John Smith,Mouse,Accessories,1,23.5,West
1520,2026-01-26,Daniel Garcia,Webcam,Accessories,5,87.86,East
1521,2025-05-13,Michael Davis,Keyboard,Accessories,3,76.17,West
1522,2026-06-06,Bob Lee,Headphones,Accessories,5,118.79,South
1523,2025-07-22,Emily Taylor,Mouse,Accessories,4,27.15,West
1524,2026-01-10,Alice Brown,Headphones,Accessories,1,108.19,West
1525,2025-03-12,William Thomas,Headphones,Accessories,4,108.4,West
1526,2025-11-20,Emily Taylor,Webcam,Accessories,1,83.93,West
1527,2025-02-28,Olivia Miller,Mouse,Accessories,1,22.64,South
1528,2026-11-22,John Smith,Chair,Furniture,4,240.58,South
1529,2026-04-09,Alice Brown,Keyboard,Accessories,4,78.51,West
1530,2026-05-19,Benjamin Jackson,Monitor,Electronics,5,311.24,East
1531,2026-06-04,Alice Brown,Chair,Furniture,2,232.43,South
1532,2025-06-28,Benjamin Jackson,Tablet,Electronics,2,572.74,North
1533,2025-01-22,James Anderson,Mouse,Accessories,1,23.41,West
1534,2025-05-28,Bob Lee,Monitor,Electronics,2,326.37,North
1535,2026-10-14,Michael Davis,Headphones,Accessories,4,126.7,East
1536,2025-03-30,Ava Moore,Desk,Furniture,1,413.39,West
1537,2026-01-07,Bob Lee,Headphones,Accessories,4,130.54,South
1538,2026-05-14,Sarah Kim,Laptop,Electronics,3,1163.95,East
1539,2026-03-29,James Anderson,Webcam,Accessories,2,95.76,South
1540,2025-07-20,Bob Lee,Chair,Furniture,1,264.41,West
1541,2026-01-18,James Anderson,Tablet,Electronics,3,603.09,West
1542,2026-06-01,Daniel Garcia,Laptop,Electronics,5,1093.5,North
1543,2026-10-08,David Jones,Monitor,Electronics,3,303.93,North
1544,2025-03-14,Sarah Kim,Printer,Electronics,2,200.4,East
1545,2026-01-04,Emma Wilson,Monitor,Electronics,3,308.13,North
1546,2026-06-01,Alice Brown,Tablet,Electronics,4,613.78,East
1547,2025-05-11,Ava Moore,Keyboard,Accessories,2,81.69,North
1548,2026-08-11,Benjamin Jackson,Headphones,Accessories,2,114.44,South
1549,2026-01-23,William Thomas,Laptop,Electronics,5,1202.75,South
1550,2025-03-04,Benjamin Jackson,Tablet,Electronics,4,654.56,South
1551,2026-09-19,Alice Brown,Webcam,Accessories,5,96.68,South
1552,2025-01-03,William Thomas,Keyboard,Accessories,5,87.84,South
1553,2025-10-08,David Jones,Printer,Electronics,5,212.5,East
1554,2025-02-19,Michael Davis,Chair,Furniture,5,260.92,East
1555,2025-04-05,Alice Brown,Webcam,Accessories,4,94.75,South
1556,2025-09-11,John Smith,Webcam,Accessories,5,86.57,South
1557,2026-02-21,Michael Davis,Laptop,Electronics,1,1284.5,South
1558,2025-05-03,Emily Taylor,Desk,Furniture,3,414.46,West
1559,2025-08-13,James Anderson,Desk,Furniture,2,436.37,East
1560,2025-07-19,Sarah Kim,Laptop,Electronics,4,1304.16,South
1561,2026-07-24,Daniel Garcia,Keyboard,Accessories,4,79.01,East
1562,2026-05-07,Bob Lee,Monitor,Electronics,4,296.86,West
1563,2026-10-05,John Smith,Monitor,Electronics,5,283.38,West
1564,2026-05-31,Alice Brown,Monitor,Electronics,5,310.09,East
1565,2025-03-09,Ava Moore,Laptop,Electronics,1,1160.82,East
1566,2026-05-31,Michael Davis,Monitor,Electronics,1,285.4,North
1567,2025-12-01,Alice Brown,Tablet,Electronics,4,550.91,East
1568,2026-04-21,Emily Taylor,Headphones,Accessories,3,119.43,South
1569,2026-01-31,Sophia Martinez,Headphones,Accessories,3,120.43,West
1570,2025-10-29,Daniel Garcia,Keyboard,Accessories,1,85.84,West
1571,2025-05-21,Benjamin Jackson,Desk,Furniture,2,423.66,West
1572,2026-08-30,Olivia Miller,Headphones,Accessories,5,117.84,West
1573,2025-10-18,David Jones,Headphones,Accessories,3,123.62,East
1574,2025-10-16,Olivia Miller,Printer,Electronics,3,238.75,West
1575,2026-05-06,Michael Davis,Chair,Furniture,1,250.71,West
1576,2025-08-30,James Anderson,Tablet,Electronics,2,560.35,East
1577,2025-04-30,Benjamin Jackson,Tablet,Electronics,3,560.71,North
1578,2025-03-14,Ava Moore,Laptop,Electronics,1,1306.97,North
1579,2026-06-16,Michael Davis,Mouse,Accessories,5,26.96,North
1580,2025-07-06,Olivia Miller,Keyboard,Accessories,1,83.8,East
1581,2025-01-13,Emily Taylor,Keyboard,Accessories,5,76.35,West
1582,2025-10-10,Emma Wilson,Chair,Furniture,5,262.1,East
1583,2026-01-15,Michael Davis,Printer,Electronics,4,224.45,North
1584,2025-03-10,Bob Lee,Printer,Electronics,3,210.94,West
1585,2026-07-05,David Jones,Chair,Furniture,1,229.45,East
1586,2025-12-28,David Jones,Chair,Furniture,1,265.48,North
1587,2025-02-07,Bob Lee,Keyboard,Accessories,1,86.27,West
1588,2026-01-24,Daniel Garcia,Desk,Furniture,4,458.02,West
1589,2025-05-03,Daniel Garcia,Webcam,Accessories,3,94.17,South
1590,2025-08-05,Sarah Kim,Mouse,Accessories,1,26.53,West
1591,2026-03-03,Bob Lee,Laptop,Electronics,5,1299.13,North
1592,2026-03-23,Daniel Garcia,Desk,Furniture,3,486.27,West
1593,2025-11-28,Emily Taylor,Headphones,Accessories,4,128.72,West
1594,2025-01-15,James Anderson,Headphones,Accessories,4,120.84,East
1595,2026-08-13,Sarah Kim,Monitor,Electronics,5,291.54,East
1596,2025-03-07,Michael Davis,Monitor,Electronics,2,329.67,South
1597,2026-11-24,David Jones,Keyboard,Accessories,4,82.18,South
1598,2025-01-01,John Smith,Monitor,Electronics,1,296.27,West
1599,2025-11-11,Sophia Martinez,Mouse,Accessories,5,26.38,West
1600,2025-05-10,John Smith,Monitor,Electronics,1,316.41,East
1601,2026-01-30,Ava Moore,Chair,Furniture,4,258.83,North
1602,2026-04-04,Bob Lee,Monitor,Electronics,1,324.52,West
1603,2026-04-04,Emma Wilson,Chair,Furniture,2,251.43,North
1604,2025-05-20,Emma Wilson,Laptop,Electronics,1,1311.51,North
1605,2025-08-05,Benjamin Jackson,Keyboard,Accessories,5,73.62,West
1606,2025-07-17,John Smith,Chair,Furniture,2,229.08,North
1607,2026-08-23,David Jones,Keyboard,Accessories,5,72.61,East
1608,2026-10-26,William Thomas,Desk,Furniture,2,445.09,East
1609,2025-07-17,Sophia Martinez,Mouse,Accessories,1,22.78,East
1610,2025-08-17,Olivia Miller,Mouse,Accessories,2,26.34,South
1611,2026-02-28,John Smith,Printer,Electronics,2,236.16,North
1612,2025-03-04,Olivia Miller,Desk,Furniture,4,433.0,North
1613,2026-12-23,Michael Davis,Chair,Furniture,4,230.02,North
1614,2025-12-10,John Smith,Chair,Furniture,3,264.45,North
1615,2026-05-20,Alice Brown,Chair,Furniture,4,272.76,East
1616,2025-05-06,Daniel Garcia,Laptop,Electronics,4,1270.33,South
1617,2026-12-18,David Jones,Laptop,Electronics,3,1233.97,North
1618,2026-06-26,John Smith,Headphones,Accessories,2,120.42,East
1619,2026-01-14,Bob Lee,Headphones,Accessories,2,111.15,West
1620,2026-02-27,Daniel Garcia,Printer,Electronics,4,205.51,West
1621,2026-04-12,Daniel Garcia,Printer,Electronics,2,230.54,North
1622,2025-12-13,Alice Brown,Tablet,Electronics,3,654.93,East
1623,2025-10-02,Sophia Martinez,Chair,Furniture,2,238.21,East
1624,2026-02-17,David Jones,Keyboard,Accessories,1,77.84,West
1625,2025-01-06,John Smith,Mouse,Accessories,4,24.93,West
1626,2025-01-01,Sarah Kim,Keyboard,Accessories,5,82.61,South
1627,2026-12-01,John Smith,Monitor,Electronics,4,293.95,South
1628,2025-08-25,Emily Taylor,Keyboard,Accessories,1,75.33,North
1629,2025-07-05,James Anderson,Monitor,Electronics,5,322.83,West
1630,2026-08-05,Daniel Garcia,Printer,Electronics,2,218.58,North
1631,2026-04-07,John Smith,Keyboard,Accessories,1,73.57,North
1632,2026-10-23,William Thomas,Webcam,Accessories,5,93.54,East
1633,2025-05-01,Olivia Miller,Webcam,Accessories,2,95.4,North
1634,2025-04-22,Ava Moore,Headphones,Accessories,5,122.94,West
1635,2025-08-17,David Jones,Tablet,Electronics,4,566.46,East
1636,2025-07-20,Emily Taylor,Desk,Furniture,2,462.24,South
1637,2026-05-30,William Thomas,Mouse,Accessories,2,26.82,East
1638,2025-02-12,Sarah Kim,Webcam,Accessories,4,82.71,South
1639,2025-02-04,William Thomas,Laptop,Electronics,4,1233.14,North
1640,2026-05-11,Daniel Garcia,Webcam,Accessories,3,86.92,West
1641,2026-03-15,Daniel Garcia,Headphones,Accessories,4,120.4,North
1642,2026-12-13,Emily Taylor,Webcam,Accessories,5,88.44,North
1643,2026-04-11,William Thomas,Printer,Electronics,3,219.46,North
1644,2026-02-21,Daniel Garcia,Tablet,Electronics,1,546.33,North
1645,2025-09-11,William Thomas,Monitor,Electronics,4,293.08,East
1646,2026-11-26,Alice Brown,Headphones,Accessories,5,122.15,North
1647,2025-12-18,David Jones,Mouse,Accessories,2,22.8,East
1648,2026-12-28,Emma Wilson,Laptop,Electronics,2,1084.26,North
1649,2025-10-25,Benjamin Jackson,Keyboard,Accessories,1,83.6,South
1650,2026-03-29,David Jones,Laptop,Electronics,4,1101.69,West
1651,2026-03-15,Emily Taylor,Webcam,Accessories,3,82.12,West
1652,2025-03-24,William Thomas,Chair,Furniture,1,260.36,South
1653,2025-11-18,Benjamin Jackson,Headphones,Accessories,2,128.86,South
1654,2026-08-13,Bob Lee,Headphones,Accessories,4,123.28,North
1655,2025-10-03,Ava Moore,Mouse,Accessories,5,27.29,South
1656,2025-02-27,Alice Brown,Mouse,Accessories,4,24.32,West
1657,2025-01-14,Bob Lee,Webcam,Accessories,3,90.34,East
1658,2026-01-12,Bob Lee,Headphones,Accessories,3,108.6,North
1659,2026-12-21,David Jones,Printer,Electronics,2,202.19,South
1660,2026-11-12,John Smith,Laptop,Electronics,1,1105.02,South
1661,2025-06-10,Emma Wilson,Headphones,Accessories,4,116.9,East
1662,2025-03-01,Ava Moore,Mouse,Accessories,1,26.58,North
1663,2026-02-07,Daniel Garcia,Monitor,Electronics,2,287.26,South
1664,2026-11-17,John Smith,Tablet,Electronics,5,653.53,North
1665,2026-07-21,James Anderson,Keyboard,Accessories,5,72.31,East
1666,2026-03-19,Ava Moore,Tablet,Electronics,4,569.71,East
1667,2025-10-12,Sarah Kim,Webcam,Accessories,1,96.61,South
1668,2025-06-09,Daniel Garcia,Keyboard,Accessories,2,80.05,West
1669,2026-10-20,Benjamin Jackson,Printer,Electronics,3,230.22,West
1670,2025-08-02,Michael Davis,Webcam,Accessories,2,94.88,West
1671,2026-12-06,David Jones,Laptop,Electronics,5,1263.57,East
1672,2025-07-14,David Jones,Chair,Furniture,2,260.62,West
1673,2025-10-06,Olivia Miller,Desk,Furniture,1,443.85,West
1674,2026-06-25,Alice Brown,Laptop,Electronics,1,1196.56,North
1675,2026-06-27,Bob Lee,Printer,Electronics,2,225.04,West
1676,2025-03-10,John Smith,Headphones,Accessories,2,110.21,North
1677,2025-07-27,Alice Brown,Keyboard,Accessories,4,72.16,South
1678,2026-08-29,Ava Moore,Tablet,Electronics,4,575.86,North
1679,2025-05-08,Sarah Kim,Tablet,Electronics,4,623.41,North
1680,2025-11-05,Benjamin Jackson,Monitor,Electronics,4,317.91,North
1681,2026-01-13,William Thomas,Desk,Furniture,2,463.52,West
1682,2026-09-02,Sarah Kim,Chair,Furniture,2,272.45,North
1683,2026-12-03,Olivia Miller,Keyboard,Accessories,2,85.43,North
1684,2025-07-21,Bob Lee,Headphones,Accessories,3,128.82,East
1685,2026-08-03,David Jones,Laptop,Electronics,1,1162.7,North
1686,2026-07-15,William Thomas,Laptop,Electronics,3,1281.48,South
1687,2026-09-11,Emma Wilson,Webcam,Accessories,1,87.31,South
1688,2026-06-03,Michael Davis,Printer,Electronics,3,240.56,North
1689,2025-08-29,Sarah Kim,Keyboard,Accessories,3,75.7,South
1690,2025-05-07,Emily Taylor,Headphones,Accessories,3,130.13,West
1691,2025-01-11,Emma Wilson,Printer,Electronics,1,237.33,North
1692,2025-11-05,John Smith,Laptop,Electronics,2,1270.83,East
1693,2026-03-06,Benjamin Jackson,Mouse,Accessories,4,23.9,East
1694,2026-04-19,Bob Lee,Desk,Furniture,5,411.5,West
1695,2025-09-29,William Thomas,Desk,Furniture,5,466.56,North
1696,2025-12-29,Daniel Garcia,Keyboard,Accessories,2,86.89,West
1697,2026-12-28,John Smith,Tablet,Electronics,2,624.72,East
1698,2025-11-28,James Anderson,Keyboard,Accessories,5,84.36,South
1699,2026-05-13,William Thomas,Monitor,Electronics,2,321.77,South
1700,2025-06-19,William Thomas,Tablet,Electronics,1,568.5,North
1701,2025-06-01,Sarah Kim,Tablet,Electronics,2,629.64,North
1702,2026-01-19,Ava Moore,Laptop,Electronics,4,1106.53,West
1703,2025-03-07,Emily Taylor,Monitor,Electronics,2,321.01,South
1704,2026-04-22,Sophia Martinez,Headphones,Accessories,4,125.74,South
1705,2026-07-13,William Thomas,Tablet,Electronics,4,569.1,West
1706,2026-03-07,Emma Wilson,Printer,Electronics,4,230.29,South
1707,2026-03-08,David Jones,Mouse,Accessories,5,25.4,South
1708,2025-06-27,Bob Lee,Webcam,Accessories,4,91.41,East
1709,2025-05-26,John Smith,Mouse,Accessories,1,27.3,West
1710,2025-04-06,Sophia Martinez,Printer,Electronics,3,238.02,South
1711,2026-05-29,Olivia Miller,Printer,Electronics,1,224.41,East
1712,2026-01-31,Bob Lee,Headphones,Accessories,4,126.8,North
1713,2026-08-26,Bob Lee,Monitor,Electronics,3,272.61,East
1714,2026-08-08,David Jones,Mouse,Accessories,3,22.77,West
1715,2025-04-04,Bob Lee,Chair,Furniture,4,234.45,South
1716,2026-04-23,Olivia Miller,Monitor,Electronics,2,310.5,North
1717,2025-03-26,Sarah Kim,Mouse,Accessories,2,24.72,East
1718,2025-05-21,John Smith,Tablet,Electronics,4,596.37,East
1719,2026-01-21,James Anderson,Chair,Furniture,2,261.7,North
1720,2025-04-14,Olivia Miller,Chair,Furniture,3,257.2,West
1721,2026-07-30,Emily Taylor,Webcam,Accessories,2,94.42,West
1722,2025-06-20,David Jones,Monitor,Electronics,5,304.57,North
1723,2026-12-13,Emily Taylor,Monitor,Electronics,1,309.86,North
1724,2025-02-20,William Thomas,Printer,Electronics,2,216.08,East
